0,0.25,0.5,1.0,1.5,2.0,6.0,4.0,8.0,12.0,18.0
1438_at,7.454767588,8.191870229,8.438292292,9.770456928,10.66706117,8.179891245,7.122255067,11.00537079,9.135896526,10.47105189
208098_at,6.674209564,6.884059419,6.586075841,7.409150766,7.320575351,6.396560573,5.872431263,6.563614836,5.638035531,7.155301516
201733_at,15.95150781,18.28242638,16.42229642,27.6151164,27.74022809,22.87489672,16.74286843,20.52828759,16.6710262,18.84261312
204828_at,11.10361372,12.65835056,11.77791832,15.1187307,16.06872385,13.11094972,10.97644784,17.22014315,14.42764336,15.94349944
202525_at,52.30336072,83.0865265,78.6362223,81.81832923,89.82661877,68.28574393,51.134882,93.98128337,79.84172447,103.8718483
203096_s_at,46.74936131,52.68986985,57.63057354,60.63950473,66.23662541,50.51481514,41.82816185,54.16679036,34.95455775,52.08118591
205432_at,9.580790777,10.49263402,10.72078967,12.01116953,12.22963404,10.80662067,8.93468888,14.46979227,10.84343617,12.90073647
221234_s_at,7.655473057,7.334574568,7.647399797,7.627238916,7.715998508,6.88108507,6.36778151,7.166219999,6.174482058,6.7153161
221763_at,102.1349618,108.3405216,99.07978714,99.65888665,99.4395456,71.84759126,50.54791801,89.37607823,71.90645113,64.11832836
212956_at,210.0100234,200.5979141,199.0578302,190.8104622,193.7218305,170.3074442,149.946644,165.9196124,137.6944093,159.8824993
218258_at,1354.697002,1431.771419,1446.736983,1323.042741,1335.802675,1190.131483,1065.1814,1135.255786,1005.957007,1126.529926
215399_s_at,56.44440082,65.64031881,68.41036105,67.46272899,97.18445395,71.08576384,55.17691862,106.7396254,79.24125887,99.52841877
220449_at,9.508108069,9.093980572,8.647088532,8.527943782,11.39291396,9.842364894,8.951652631,9.344611116,8.036738776,10.6123869
220369_at,10.10801265,9.693376167,8.744880054,8.091410032,11.77464455,10.23854638,8.852880735,9.63776099,8.598830815,10.60517715
200092_s_at,5163.483953,4816.906666,5000.299524,4901.355227,5659.80724,5411.83564,5142.036217,5120.743969,4993.157586,5557.131357
205072_s_at,48.08048562,39.90260678,38.82508152,36.98262615,43.52007359,37.6102793,32.55016148,38.65823804,39.97963824,49.75065155
200929_at,687.822739,643.382933,653.9171419,654.1778926,738.9989486,690.7006941,634.3220286,666.4179547,693.9004591,722.9510733
219201_s_at,45.69310207,35.71883822,35.03616236,37.39879805,47.05616176,41.7750201,34.80358543,34.99585866,42.24521285,45.84090245
204926_at,12.61075934,13.51758547,11.58900007,12.66980402,13.47164112,11.29184717,8.858106772,8.504014422,8.787155381,10.31712822
211375_s_at,190.2014112,191.6781679,157.7158785,161.2000264,172.7867856,144.6792888,127.2112222,153.1316762,146.6684496,177.8094006
203118_at,45.41583215,43.72932501,54.00735423,47.36200337,61.45358882,50.65517147,38.12874202,58.802564,52.55103962,66.18633591
33646_g_at,91.02153751,94.4557069,122.4047988,119.9986628,194.4765227,164.2344338,126.8407653,187.8756889,171.9584109,201.7278748
206547_s_at,6.767662784,7.041141753,6.948032399,7.255227065,7.689750151,7.272079675,6.217228723,6.713930953,6.565621486,7.73676375
213490_s_at,17.85933596,18.46841034,17.27007447,18.73233953,32.27934544,22.4643146,15.33619305,26.39684883,22.7060137,27.96667498
215572_at,7.32454941,7.707229163,8.036703124,6.422217765,7.687540858,7.039388599,6.629230728,7.345754964,7.156679396,7.969460562
219141_s_at,24.95784424,23.63845225,18.94674657,20.22055641,25.7053143,22.57369499,19.19723529,23.88333943,23.80580491,26.98834632
41397_at,8.623661758,9.10847496,8.299296226,8.277513039,10.24449221,9.238332787,8.307470757,8.911116859,8.828139039,9.336855511
206297_at,7.490113688,7.402544238,8.081201487,10.40706388,9.332995635,8.125679728,7.187433386,8.145231145,7.702997386,6.855361815
211079_s_at,7.408295247,6.821814195,7.067233941,8.667024173,7.900760368,7.220541857,6.302653079,7.015783698,6.567126463,7.917907867
210411_s_at,6.952684936,7.072934389,7.072944824,7.388494648,7.152436405,6.560743875,6.741914497,7.441833845,7.236740834,7.767447804
219269_at,85.55913653,86.12766026,76.7535439,93.15867576,87.20917641,69.7473493,47.91073795,82.1219018,71.30361651,98.6948982
200601_at,371.8921417,334.5063626,321.4596968,302.6478832,425.1508441,379.367534,277.2164256,403.5724778,405.7980289,407.9407162
210336_x_at,15.93703433,12.88872927,11.55206727,13.03951787,17.04141525,10.63328973,8.442866918,12.94865787,12.15471026,10.67133328
211454_x_at,29.81286046,22.2189699,22.14656427,23.99709254,35.1019552,28.78677299,19.18529007,32.53229997,30.54299555,32.61602269
212167_s_at,67.89116724,38.06019123,44.8739074,42.03155925,96.23463805,68.61247211,49.78741339,67.48149098,58.81999943,62.9934081
31837_at,62.4695233,54.75988496,59.48112432,53.25231672,65.91109969,57.22867032,42.15595747,69.13339628,69.8143676,66.5015609
200707_at,45.36032531,42.57507228,45.83973755,37.88501604,97.18221757,62.10637942,42.88861569,72.91191619,67.43963299,70.42463525
201039_s_at,115.8297109,126.6527345,117.6039208,125.1781083,183.2707944,146.0722808,125.5922802,143.7742979,155.7166171,153.1173654
201113_at,425.0080953,422.7543679,406.4460086,408.9963334,504.8563773,426.9381493,353.7040309,421.9434067,436.4567425,452.6869903
202017_at,13.99259081,13.9264441,12.44959849,16.66663958,33.05273136,24.37111961,8.914295302,35.31050733,31.59043052,29.59769345
202177_at,45.23791499,45.01187272,45.44117,42.51375116,54.46689821,48.24246185,41.58461114,61.06390504,60.0926347,65.7407439
202439_s_at,62.9103618,53.64423676,57.19620148,55.79221467,76.58055256,60.41957073,36.09483765,51.10637086,55.12279766,47.7097156
202639_s_at,24.91552381,26.50703459,27.03862625,25.22315027,38.34583035,33.05317663,23.55782935,32.94347937,31.49500957,32.025337
205740_s_at,95.55765886,110.7715395,125.115787,129.8560866,149.6806608,127.8781703,83.20984773,149.1512772,144.8344989,140.6681433
207290_at,11.14115354,10.63634118,10.91527266,10.3445274,17.7621357,15.0304164,9.060251392,13.60504288,11.78144003,10.37461201
208611_s_at,54.68440863,72.70107239,63.81418526,76.91597203,161.0522905,96.88155644,48.92185433,137.2502978,145.3644388,125.7876526
208677_s_at,161.2975328,148.6091331,178.9503532,168.1828677,297.6762723,225.1641469,172.8624284,226.4519312,253.608008,224.7604028
209079_x_at,33.16265093,37.83441698,38.55814208,42.03972345,48.60711515,32.50052478,23.94385185,44.2477351,38.37034587,43.61219028
211600_at,1212.674781,1031.702278,1090.662094,1112.262653,1793.183969,1026.061653,721.931532,1023.383905,980.9152891,729.5796521
213795_s_at,52.30336072,58.82904763,51.48356152,42.16624129,80.33797753,64.47033559,41.36315735,90.64663963,98.03636048,89.44664056
214218_s_at,82.04269614,99.12125337,77.04125839,100.2288126,142.5530466,76.05242818,44.18870534,108.1891748,102.180985,82.99825527
214870_x_at,190.8112723,196.2595755,173.5775681,163.6938746,228.7504225,166.0321567,123.0373877,198.6370462,187.6461898,188.643149
216041_x_at,343.2547089,342.4226318,345.5881815,325.082662,414.6303963,313.4515422,239.736472,510.6005709,469.6579499,406.6770613
218164_at,31.98034805,33.20192122,31.90802302,27.61451416,41.82816883,31.88818179,23.41244927,35.70513652,38.3706575,35.16208837
218282_at,29.50129484,28.17098538,27.5123453,27.14623474,39.50388507,30.30239709,24.19235246,36.21148174,37.94991185,36.91639132
222139_at,6.369054162,6.232844918,6.267568201,6.301858715,7.523515179,6.193787033,5.406470066,6.748464695,6.374153182,6.459557187
217734_s_at,130.4573402,144.1976917,153.1814374,137.6445058,163.0422665,126.0812573,94.9318606,153.797032,174.7450369,167.3809847
212047_s_at,123.280738,114.7039862,109.5869864,109.2768612,119.3342539,98.01570362,71.99486063,122.2940221,130.3971607,118.5370392
218330_s_at,193.7732574,195.1523245,170.2100927,188.3202889,180.4873936,97.86915346,57.39720455,102.2483241,129.4427397,129.1657028
218494_s_at,72.93029326,71.25554345,66.96385516,64.11284945,66.63752873,53.83647556,40.77143514,51.88180853,57.14573356,51.01466549
221500_s_at,226.6004058,240.2557445,205.4128953,211.1420982,206.6963818,179.9052095,157.4836253,192.3489343,174.7469313,191.3210704
201609_x_at,229.6648436,198.9147703,215.6348411,194.5961275,226.7267951,190.5993202,162.7760041,243.3646675,235.9263627,218.3221171
205546_s_at,64.79880965,59.43195304,57.94075817,52.95583111,64.93847872,53.51278233,48.15284815,54.19204661,55.75746735,53.3216585
203324_s_at,2388.512974,2225.694497,2235.710208,1751.577485,2162.328696,1938.128588,1696.809237,1919.123329,2070.564194,2072.285904
208690_s_at,1728.844744,1693.548489,1700.2798,1550.062632,1701.759077,1630.525208,1558.908676,1789.061268,1769.592961,1735.302477
209675_s_at,44.64469669,50.07934864,53.12146587,37.98085229,66.0563937,50.35124613,41.71324763,50.46030208,52.2930181,55.38693409
210916_s_at,173.6809864,150.4398723,182.1460592,144.5007729,277.5060609,206.4693579,158.2838832,224.9014245,244.5364269,221.7442065
213570_at,7.971117679,8.184054005,8.864864937,8.030211359,9.647624801,8.432708618,6.882435348,8.72173462,8.138329487,8.019900618
219513_s_at,30.31590415,30.9183592,31.52286676,23.71816863,39.8330474,32.1971033,22.38008132,29.24346797,27.23027704,24.54200716
55662_at,36.19693462,35.92251548,36.65896003,31.7953575,40.93469569,34.2231811,28.86968753,40.01774695,43.28681421,43.239483
